,response,label
1552,Neutral.,1
1553,Neutral.,1
1554,Neutral.,1
1555,neutral,1
1556,Neutral.,1
1557,Neutral,1
1558,Neutral,1
1559,Neutral,1
1560,Neutral,1
1561,Positive,2
1562,Neutral,1
1563,Positive,2
1564,Neutral,1
1565,neutral.,1
1566,Neutral,1
1567,Positive,2
1568,Positive,2
1569,Neutral,1
1570,neutral,1
1571,Neutral,1
1572,Neutral,1
1573,Neutral,1
1574,Neutral,1
1575,Neutral.,1
1576,Neutral,1
1577,neutral,1
1578,neutral,1
1579,neutral,1
1580,neutral,1
1581,Neutral.,1
1582,Positive,2
1583,neutral,1
1584,neutral,1
1585,neutral,1
1586,Neutral.,1
1587,neutral,1
1588,neutral,1
1589,Neutral.,1
1590,Neutral,1
1591,Neutral,1
1592,neutral,1
1593,neutral,1
1594,Positive,2
1595,neutral,1
1596,Neutral.,1
1597,Neutral,1
1598,Neutral.,1
1599,Neutral,1
1600,Neutral,1
1601,Neutral.,1
1602,Neutral,1
1603,Neutral,1
1604,Neutral.,1
1605,Neutral.,1
1606,Neutral,1
1607,Neutral,1
1608,Neutral,1
1609,Neutral,1
1610,neutral,1
1611,neutral,1
1612,Neutral,1
1613,Neutral.,1
1614,neutral,1
1615,Neutral,1
1616,Neutral,1
1617,Neutral,1
1618,Neutral.,1
1619,Neutral,1
1620,Neutral.,1
1621,Neutral,1
1622,Neutral.,1
1623,Neutral,1
1624,neutral,1
1625,Neutral,1
1626,Neutral.,1
1627,Neutral,1
1628,neutral,1
1629,Neutral,1
1630,neutral,1
1631,Positive,2
1632,neutral,1
1633,Neutral,1
1634,Neutral,1
1635,Neutral,1
1636,Neutral,1
1637,neutral,1
1638,Positive,2
1639,Neutral,1
1640,Neutral.,1
1641,Neutral,1
1642,Neutral.,1
1643,Neutral.,1
1644,Neutral,1
1645,Neutral.,1
1646,neutral,1
1647,neutral,1
1648,Neutral,1
1649,Neutral.,1
1650,Neutral,1
1651,Neutral,1
1652,Positive,2
1653,Neutral.,1
1654,neutral,1
1655,Neutral,1
1656,Neutral,1
1657,Neutral,1
1658,neutral,1
1659,Neutral.,1
1660,Positive,2
1661,Neutral,1
1662,neutral,1
1663,Neutral,1
1664,neutral,1
1665,neutral,1
1666,Neutral,1
1667,Neutral,1
1668,Neutral,1
1669,Neutral,1
1670,Neutral.,1
1671,Neutral,1
1672,Neutral,1
1673,Neutral.,1
1674,Neutral.,1
1675,Neutral,1
1676,Neutral,1
1677,neutral,1
1678,neutral,1
1679,Neutral,1
1680,Positive,2
1681,Neutral,1
1682,Neutral,1
1683,Neutral,1
1684,Neutral,1
1685,Neutral,1
1686,Neutral,1
1687,Neutral,1
1688,neutral,1
1689,Neutral.,1
1690,Positive,2
1691,Neutral,1
1692,Neutral,1
1693,Neutral,1
1694,Neutral,1
1695,Neutral.,1
1696,Neutral,1
1697,Positive,2
1698,Neutral,1
1699,Neutral,1
1700,Neutral,1
1701,Neutral,1
1702,Neutral,1
1703,neutral,1
1704,Neutral,1
1705,Neutral,1
1706,Neutral.,1
1707,Neutral,1
1708,Neutral,1
1709,neutral,1
1710,Neutral,1
1711,Neutral.,1
1712,Neutral.,1
1713,Neutral,1
1714,Positive,2
1715,Neutral.,1
1716,Neutral,1
1717,Neutral,1
1718,positive,2
1719,Positive,2
1720,Neutral,1
1721,Neutral.,1
1722,Neutral.,1
1723,Positive,2
1724,Neutral,1
1725,Neutral,1
1726,Neutral.,1
1727,Neutral.,1
1728,Neutral.,1
1729,Neutral,1
1730,Neutral,1
1731,Neutral.,1
1732,Neutral.,1
1733,Neutral.,1
1734,Neutral.,1
1735,neutral,1
1736,Neutral.,1
1737,Neutral,1
1738,Neutral.,1
1739,Negative,0
1740,neutral,1
1741,Neutral,1
1742,neutral,1
1743,Neutral.,1
1744,neutral,1
1745,Neutral,1
1746,Neutral,1
1747,neutral,1
1748,Neutral,1
1749,Neutral,1
1750,Neutral,1
1751,Neutral,1
1752,Neutral.,1
1753,Positive,2
1754,neutral,1
1755,neutral,1
1756,neutral,1
1757,Neutral.,1
1758,Negative,0
1759,Neutral,1
1760,Neutral,1
1761,neutral,1
1762,Neutral,1
1763,Neutral.,1
1764,Neutral.,1
1765,Neutral.,1
1766,Neutral.,1
1767,Neutral.,1
1768,Neutral,1
1769,Neutral,1
1770,neutral,1
1771,Neutral,1
1772,Neutral,1
1773,Neutral,1
1774,Neutral.,1
1775,neutral,1
1776,neutral,1
1777,Positive,2
1778,Neutral.,1
1779,Neutral,1
1780,Neutral.,1
1781,Neutral,1
1782,Neutral.,1
1783,Neutral.,1
1784,Neutral,1
1785,Neutral,1
1786,Neutral.,1
1787,Neutral,1
1788,Neutral.,1
1789,neutral,1
1790,Positive,2
1791,Neutral,1
1792,Neutral.,1
1793,Neutral,1
1794,Neutral,1
1795,Neutral,1
1796,Neutral.,1
1797,Neutral,1
1798,Neutral,1
1799,Neutral,1
1800,Neutral,1
1801,Neutral.,1
1802,neutral,1
1803,Neutral,1
1804,Neutral,1
1805,Neutral,1
1806,Neutral.,1
1807,Neutral.,1
1808,Neutral.,1
1809,neutral,1
1810,Positive,2
1811,Positive,2
1812,Neutral,1
1813,neutral,1
1814,Neutral,1
1815,Neutral.,1
1816,Neutral,1
1817,Neutral,1
1818,Positive,2
1819,neutral,1
1820,neutral,1
1821,Neutral,1
1822,neutral,1
1823,neutral,1
1824,Neutral.,1
1825,neutral,1
1826,neutral,1
1827,neutral,1
1828,neutral,1
1829,neutral,1
1830,Neutral.,1
1831,Neutral,1
1832,neutral,1
1833,Neutral,1
1834,neutral,1
1835,neutral,1
1836,neutral,1
1837,neutral,1
1838,neutral,1
1839,Positive,2
1840,neutral,1
1841,neutral,1
1842,Neutral,1
1843,Neutral,1
1844,Neutral.,1
1845,Positive,2
1846,Neutral,1
1847,Positive,2
1848,Neutral,1
1849,neutral,1
1850,Neutral,1
1851,Neutral.,1
1852,Neutral,1
1853,Neutral.,1
1854,neutral,1
1855,neutral,1
1856,Positive,2
1857,Neutral,1
1858,Neutral.,1
1859,Neutral.,1
1860,Neutral,1
1861,Neutral,1
1862,Negative,0
1863,Negative,0
1864,Negative,0
1865,Negative,0
1866,Negative,0
1867,neutral,1
1868,Negative,0
1869,Negative,0
1870,Negative,0
1871,Negative,0
1872,Negative,0
1873,Negative,0
1874,Negative,0
1875,Negative,0
1876,Negative,0
1877,Negative,0
1878,neutral,1
1879,Negative,0
1880,Negative,0
1881,Negative,0
1882,Negative,0
1883,Negative,0
1884,Negative,0
1885,Negative,0
1886,Negative,0
1887,Negative,0
1888,neutral,1
1889,Negative,0
1890,neutral,1
1891,Negative,0
1892,Negative,0
1893,Negative,0
1894,Negative,0
1895,Negative,0
1896,Negative,0
1897,Neutral,1
1898,Negative,0
1899,Negative,0
1900,Negative,0
1901,Negative,0
1902,Negative,0
1903,Negative,0
1904,Negative,0
1905,Negative,0
1906,Negative,0
1907,Negative,0
1908,Negative,0
1909,Negative,0
1910,Negative,0
1911,Positive,2
1912,Positive,2
1913,Positive,2
1914,neutral,1
1915,Positive,2
1916,Positive,2
1917,Positive,2
1918,positive,2
1919,positive,2
1920,Positive,2
1921,Neutral,1
1922,neutral,1
1923,positive,2
1924,Positive,2
1925,neutral,1
1926,Neutral,1
1927,Positive,2
1928,Neutral,1
1929,Neutral,1
1930,Neutral.,1
1931,Positive,2
1932,neutral,1
1933,Neutral.,1
1934,Neutral.,1
1935,Neutral,1
1936,Neutral.,1
1937,Neutral.,1
1938,Neutral,1
1939,Neutral.,1
1940,Neutral,1
1941,Neutral,1
1942,Neutral,1
1943,Neutral,1
1944,Neutral.,1
1945,Neutral.,1
1946,Neutral,1
1947,Neutral,1
1948,Neutral.,1
1949,Neutral,1
1950,Neutral.,1
1951,Neutral.,1
1952,neutral,1
1953,Neutral,1
1954,Neutral,1
1955,Neutral,1
1956,Neutral.,1
1957,Neutral.,1
1958,Neutral.,1
1959,Positive,2
1960,Neutral.,1
1961,Neutral.,1
1962,Neutral,1
1963,Neutral,1
1964,Neutral.,1
1965,neutral,1
1966,Neutral,1
1967,neutral,1
1968,Neutral.,1
1969,neutral,1
1970,Neutral,1
1971,Neutral,1
1972,neutral,1
1973,neutral,1
1974,Neutral.,1
1975,Neutral.,1
1976,Neutral,1
1977,Neutral.,1
1978,neutral,1
1979,Positive,2
1980,Neutral,1
1981,Neutral,1
1982,neutral,1
1983,Neutral,1
1984,Neutral.,1
1985,Neutral.,1
1986,Neutral,1
1987,Neutral,1
1988,neutral,1
1989,Neutral.,1
1990,neutral,1
1991,Neutral,1
1992,Neutral,1
1993,Negative,0
1994,Neutral,1
1995,Neutral,1
1996,Neutral,1
1997,neutral,1
1998,Neutral.,1
1999,Neutral,1
2000,Neutral,1
2001,Neutral.,1
2002,Neutral.,1
2003,Neutral,1
2004,Neutral,1
2005,Neutral,1
2006,Neutral,1
2007,Neutral,1
2008,Neutral.,1
2009,Neutral.,1
2010,Neutral,1
2011,neutral.,1
2012,Neutral,1
2013,Neutral,1
2014,Negative,0
2015,neutral,1
2016,Negative,0
2017,Negative,0
2018,Negative,0
2019,Negative,0
2020,Negative,0
2021,Negative,0
2022,neutral,1
2023,neutral,1
2024,Negative,0
2025,Negative,0
2026,Negative,0
2027,Negative,0
2028,negative,0
2029,Negative,0
2030,Negative,0
2031,Negative,0
2032,neutral,1
2033,Negative,0
2034,Negative,0
2035,neutral,1
2036,Negative,0
2037,Negative,0
2038,Negative,0
2039,Negative,0
2040,Negative,0
2041,Negative,0
2042,Negative,0
2043,Negative,0
2044,Negative,0
2045,negative,0
2046,Negative,0
2047,neutral,1
2048,Negative,0
2049,Negative,0
2050,neutral,1
2051,Negative,0
2052,Negative,0
2053,Negative,0
2054,neutral,1
2055,Positive,2
2056,Neutral,1
2057,neutral,1
2058,Positive,2
2059,Positive,2
2060,Positive,2
2061,Positive.,1
2062,Positive,2
2063,Positive,2
2064,Positive,2
2065,Neutral,1
2066,Neutral,1
2067,Neutral,1
2068,Neutral,1
2069,Neutral,1
2070,Neutral,1
2071,neutral,1
2072,Negative,0
2073,neutral,1
2074,Neutral,1
2075,Neutral,1
2076,Neutral,1
2077,Neutral.,1
2078,Neutral.,1
2079,Positive.,1
2080,Negative,0
2081,Negative,0
2082,Negative,0
2083,Negative,0
2084,Negative,0
2085,Negative,0
2086,Negative,0
2087,Negative,0
2088,Negative,0
2089,Neutral,1
2090,Negative,0
2091,Neutral,1
2092,Negative,0
2093,Negative,0
2094,Negative,0
2095,Negative,0
2096,Negative,0
2097,Neutral.,1
2098,Neutral.,1
2099,neutral,1
2100,neutral,1
2101,Negative,0
2102,neutral,1
2103,Negative,0
2104,Negative,0
2105,Negative,0
2106,neutral,1
2107,Negative,0
2108,Negative,0
2109,neutral,1
2110,neutral,1
2111,Negative,0
2112,neutral,1
2113,neutral,1
2114,Negative,0
2115,neutral,1
2116,Neutral,1
2117,neutral,1
2118,Negative,0
2119,neutral,1
2120,neutral,1
2121,neutral,1
2122,Neutral,1
2123,Negative,0
2124,Negative,0
2125,neutral,1
2126,neutral,1
2127,Negative,0
2128,Negative,0
2129,Negative,0
2130,neutral,1
2131,Negative,0
2132,neutral,1
2133,Negative,0
2134,neutral,1
2135,Negative,0
2136,neutral,1
2137,neutral,1
2138,neutral,1
2139,Negative,0
2140,Negative,0
2141,neutral,1
2142,Neutral,1
2143,neutral,1
2144,Negative,0
2145,Negative,0
2146,neutral,1
2147,neutral,1
2148,neutral,1
2149,neutral,1
2150,neutral,1
2151,Negative,0
2152,Negative,0
2153,neutral,1
2154,Negative,0
2155,Negative,0
2156,Negative,0
2157,Negative,0
2158,Negative,0
2159,Negative,0
2160,Negative,0
2161,Negative,0
2162,Negative,0
2163,Negative,0
2164,neutral,1
2165,Negative,0
2166,Negative,0
2167,Negative,0
2168,Negative,0
2169,negative,0
2170,Negative,0
2171,Negative,0
2172,Negative,0
2173,Negative,0
2174,neutral,1
2175,Negative,0
2176,Negative,0
2177,neutral,1
2178,neutral,1
2179,Negative,0
2180,Negative,0
2181,Negative,0
2182,neutral,1
2183,Negative,0
2184,Negative,0
2185,Negative,0
2186,Negative,0
2187,Negative,0
2188,Neutral,1
2189,neutral,1
2190,Negative,0
2191,neutral,1
2192,neutral,1
2193,Negative,0
2194,neutral,1
2195,Negative,0
2196,Negative,0
2197,Negative,0
2198,Negative,0
2199,Negative,0
2200,Negative,0
2201,Negative,0
2202,Negative,0
2203,Neutral.,1
2204,Negative,0
2205,Negative,0
2206,Negative,0
2207,Negative,0
2208,Negative,0
2209,Negative,0
2210,Negative,0
2211,neutral,1
2212,negative,0
2213,Negative,0
2214,Negative,0
2215,neutral,1
2216,Negative.,1
2217,Negative,0
2218,Negative,0
2219,Negative,0
2220,Negative,0
2221,Negative,0
2222,Negative,0
2223,Negative,0
2224,Negative,0
2225,Positive,2
2226,Negative,0
2227,Negative,0
2228,Negative,0
2229,Positive,2
2230,Negative,0
2231,Negative,0
2232,neutral,1
2233,Negative,0
2234,Negative,0
2235,Negative,0
2236,Neutral,1
2237,Negative,0
2238,Negative,0
2239,Negative,0
2240,Negative,0
2241,Positive,2
2242,Negative,0
2243,Negative,0
2244,Negative,0
2245,neutral,1
2246,Negative,0
2247,Neutral,1
2248,Negative,0
2249,Neutral,1
2250,Negative,0
2251,Negative,0
2252,Negative,0
2253,neutral,1
2254,neutral,1
2255,Negative,0
2256,Negative,0
2257,Neutral,1
2258,Negative,0
2259,Negative,0
2260,Negative,0
2261,Negative,0
2262,Negative,0
2263,neutral,1
